Overall_Rank	Name	Gender	Division	Div_Rank	Total_Time	Swim	Bike	Run
1	Adrien Briffod	M	MPRO	1	3:43:57	0:23:29	1:59:55	1:14:36
2	Valdemar Solok	M	MPRO	2	3:45:13	0:23:27	1:57:39	1:17:40
3	Gabriel Sandör	M	MPRO	3	3:47:23	0:23:58	2:04:36	1:12:29
4	Valentin Rouvier	M	MPRO	4	3:48:47	0:23:59	2:00:04	1:18:11
5	Louis Woodgate	M	MPRO	5	3:49:05	0:23:35	1:58:53	1:20:26
6	Alessandro Fabian	M	MPRO	6	3:50:10	0:23:32	2:05:10	1:15:10
7	Joran Driesen	M	MPRO	7	3:50:41	0:23:59	2:05:51	1:14:32
8	Simon Viain	M	MPRO	8	3:53:27	0:23:35	2:04:30	1:19:02
9	Andrea Figini	M	MPRO	9	3:55:22	0:26:13	2:03:37	1:18:26
10	Pierre Stieremans	M	MPRO	10	3:56:58	0:27:13	2:05:18	1:17:25
11	Antonio Limoli	M	MPRO	11	3:59:20	0:24:01	2:09:28	1:18:54
12	Ivan Cappelli	M	MPRO	12	4:01:20	0:23:56	2:12:40	1:17:53
13	Tom Vaelen	M	MPRO	13	4:02:04	0:23:52	2:03:33	1:27:51
14	Jan Volár	M	MPRO	14	4:02:14	0:23:31	2:10:51	1:20:16
15	Philip Refslund	M	MPRO	15	4:04:02	0:26:04	2:03:02	1:27:14
16	Marek Janisz	M	MPRO	16	4:04:21	0:27:45	2:08:41	1:20:55
17	Davide Verzella	M	MPRO	17	4:04:29	0:24:04	2:11:01	1:21:56
18	Patrick Benz	M	MPRO	18	4:04:46	0:24:39	2:10:32	1:22:44
19	Filippo Candeo	M	MPRO	19	4:05:45	0:25:01	2:13:14	1:20:09
20	Cedric Osterholt	M	MPRO	20	4:06:43	0:23:29	2:12:22	1:23:39
21	Ted Treise	M	MPRO	21	4:08:13	0:27:44	2:13:04	1:19:50
22	Manuel Arnold	M	M18-24	1	4:10:25	0:24:16	2:13:49	1:23:44
23	Florian Kandutsch	M	MPRO	22	4:10:49	0:27:44	2:10:40	1:23:49
24	Florin Parfuss	M	MPRO	23	4:11:08	0:23:57	2:13:34	1:25:58
25	Sven Wies	M	MPRO	24	4:13:38	0:24:03	2:08:37	1:33:53
26	Nicola Piccinin	M	MPRO	25	4:14:50	0:29:46	2:12:42	1:24:42
27	Maxence Mey	M	MPRO	26	4:14:50	0:24:43	2:17:04	1:24:43
28	Tim Gošnjak	M	MPRO	27	4:16:53	0:30:30	2:07:59	1:28:25
29	Simone Berrino	M	M35-39	1	4:17:10	0:30:16	2:17:23	1:21:01
30	Semion Pivovarov	M	M25-29	1	4:17:38	0:25:24	2:13:41	1:30:51
31	Jakob Bloch	M	MPRO	28	4:18:25	0:27:53	2:10:24	1:31:48
32	Jasper Keijzer	M	M30-34	1	4:18:47	0:29:52	2:17:45	1:22:07
33	Andrea Matteazzi	M	M40-44	1	4:20:01	0:30:01	2:17:45	1:24:32
34	Tristan Brunet	M	M30-34	2	4:21:34	0:26:00	2:11:08	1:36:08
35	Andrea Ruini	M	M30-34	3	4:24:30	0:27:23	2:12:25	1:33:38
36	Matheo Bourgois	M	M18-24	2	4:25:09	0:30:03	2:16:40	1:29:15
37	Francesco Morra	M	M30-34	4	4:26:14	0:33:28	2:15:49	1:26:52
38	Sören Hartmann	M	M25-29	2	4:26:23	0:30:59	2:18:51	1:27:12
39	Lluis Relat Ventura	M	M18-24	3	4:27:05	0:29:46	2:23:54	1:24:52
40	Federico Forte	M	M35-39	2	4:27:09	0:27:03	2:22:22	1:29:03
41	Marco Accardo	M	M35-39	3	4:27:49	0:29:49	2:09:55	1:38:40
